42.922970	74.571477		
42.923569	74.571642		
42.856042	74.636614		
42.852511	74.512250		
42.852325	74.521070		
42.852662	74.519981		
42.852810	74.512760		
42.852194	74.528726		
42.852534	74.526208	Теплицы	Күнөзканалар
42.855271	74.684403		
42.891452	74.855809		
42.879154	74.864633		
42.890821	74.852397		
42.891615	74.851081		
40.566881	72.800964		
42.761680	74.569502	Арка	Арка
39.752856	70.044314	Маршрут Исфана	Маршрут Исфана
42.815457	73.845564	Пушкина	Пушкина
42.815331	73.845880	Пушкина	Пушкина
42.824337	73.849152		
42.825003	73.846415		
42.824593	73.845255		
42.824183	73.841567	Чалдоварская остановка	Чалдоварская остановка
42.799742	73.851217		
42.803969	73.850112		
42.807941	73.848374		
42.800948	73.850442		
42.800880	73.850363		
39.811120	73.239024		
39.994721	73.489961		
40.286866	73.477254		
40.357242	73.144640		
40.386759	73.111059		
40.402397	73.101342		
40.410758	73.097305		
40.425427	73.091136		
42.852415	74.532404		
42.909864	74.646636		
42.910026	74.643852		
42.904627	74.644346		
42.893665	74.646545		
42.845374	74.520088		
42.845850	74.520366		
42.825130	75.296971	Шоссейная	Шоссейная
42.792443	73.678096		
41.633692	72.664303		
41.633633	72.664161		
41.629798	72.665339		
41.629987	72.665597		
41.630742	72.668084		
41.626638	72.674622		
41.630854	72.686887		
41.646753	72.728418		
41.646216	72.727506		
41.892365	72.910037		
41.865426	72.994686		
42.701186	74.531689		
42.736469	74.540784		
42.747124	75.251811		
40.313325	72.279562	"Додон"	"Додон"
42.840036	74.520018	№77 мектеп	№77 мектеп
42.858959	74.568403		
42.860594	74.568837		
42.899294	74.574158		
40.690579	73.175031	Аялдама	Аялдама
42.876890	74.694032		
42.878282	74.696572		
42.811044	75.610985		
42.810544	75.612187		
42.808599	75.626677		
42.806837	75.633154		
41.137953	75.681069	Kara-Suu 1	Kara-Suu 1
41.378883	75.637626		
41.412910	75.710855		
41.423482	75.741000		
41.413557	75.713426		
41.368572	75.599036		
41.456467	75.127058	Oстановка	Oстановка
41.405491	74.857904		
42.824903	74.614108		
42.924245	74.632357		
42.919238	74.629647	МТФ	МТФ
42.920223	74.630357	МТФ	МТФ
42.926014	74.632940		
42.929646	74.634743		
42.930607	74.635513		
42.934980	74.637787		
42.936323	74.638514		
42.939765	74.641088		
42.940162	74.641627	Поворот на Мыкан	Поворот на Мыкан
42.932378	74.601966		
42.935508	74.602206		
42.938434	74.602037		
42.941057	74.599065		
42.941605	74.595279	Кирпичный завод	Кирпичный завод
42.913762	74.600683		
42.914756	74.601023		
42.918994	74.601101		
42.920104	74.601368		
42.923044	74.601378		
